GC Smith,0.426423956768,18
KP Pietersen,0.423741240017,18
LR Shukla,0.423244491408,18
ST Jayasuriya,0.419010080478,18
PP Chawla,0.415748119766,18
HH Pandya,0.413809893064,18
LMP Simmons,0.404076475412,18
TL Suman,0.401009621225,18
E Lewis,0.398737455949,18
Q de Kock,0.397799434976,18
MS Bisla,0.397235706562,18
M Vohra,0.392451803472,18
Shakib Al Hasan,0.385365189708,18
CA Pujara,0.384360830744,18
MA Agarwal,0.384288377838,18
RS Bopara,0.381180228140,18
KM Jadhav,0.380081708635,18
SP Goswami,0.376771029965,18
Harbhajan Singh,0.369575643365,18
DB Ravi Teja,0.368912320694,18
AD Mathews,0.367584111188,18
JD Ryder,0.366000807108,18
M Manhas,0.365703826526,18
KS Williamson,0.364723498129,18
JC Buttler,0.364260767451,18
AR Patel,0.347333178246,18
AL Menaria,0.343011555808,18
CA Lynn,0.342760940326,18
CJ Anderson,0.342251527863,18
STR Binny,0.341605546665,18
OA Shah,0.341586427636,18
R Ashwin,0.337878055689,18
A Mishra,0.334262460371,18
AD Mascarenhas,0.334136920731,18
DJM Short,0.332714127317,18
R McLaren,0.331684539155,18
SA Asnodkar,0.330057813153,18
B Chipli,0.320435496746,18
GJ Bailey,0.319849784951,18
BA Stokes,0.317769030039,18
MV Boucher,0.315928416373,18
RA Tripathi,0.315508995205,18
JR Hopes,0.312832162203,18
MN van Wyk,0.312534417584,18
R Vinay Kumar,0.312099026419,18
LA Pomersbach,0.310388127727,18
Ishan Kishan,0.307196887963,18
J Botha,0.306384841423,18
KH Pandya,0.302352366203,18
HM Amla,0.301276524694,18
DT Christian,0.300676192742,18
PC Valthaty,0.300233139096,18
SM Katich,0.298228755322,18
AD Russell,0.294219812406,18
K Goel,0.291510578539,18
Azhar Mahmood,0.287112278111,18
Y Nagar,0.286945508905,18
SK Warne,0.283751559304,18
MD Mishra,0.283014546937,18
SP Fleming,0.282722943188,18
P Kumar,0.278987925642,18
GH Vihari,0.278641937408,18
S Sohal,0.277407315171,18
JEC Franklin,0.274476732024,18
DJ Hooda,0.274367060623,18
DJG Sammy,0.273332364534,18
VVS Laxman,0.272080462219,18
DB Das,0.271706065979,18
SB Styris,0.271400316674,18
BJ Rohrer,0.270310511726,18
JP Faulkner,0.269987547684,18
MN Samuels,0.268490984314,18
LA Carseldine,0.268121233064,18
Gurkeerat Singh,0.265844258550,18
P Negi,0.265435856956,18
R Sathish,0.265264344029,18
M Kaif,0.265235855145,18
RN ten Doeschate,0.265209746348,18
UBT Chand,0.264961054564,18
KV Sharma,0.264680257357,18
R Bhatia,0.262930108843,18
MP Stoinis,0.262565994373,18
NLTC Perera,0.262541577613,18
SP Narine,0.261547261262,18
PA Reddy,0.259686116980,18
WA Mota,0.259166800222,18
FY Fazal,0.256979876777,18
MC Juneja,0.256081167201,18
AS Raut,0.254345607197,18
W Jaffer,0.254079973576,18
AP Tare,0.253606294159,18
CH Morris,0.253509021713,18
RE van der Merwe,0.252814983041,18
AA Jhunjhunwala,0.251984594101,18
Salman Butt,0.250794885971,18
A Chopra,0.250152028547,18
JDP Oram,0.249339696039,18
MR Marsh,0.246197203441,18
MJ Lumb,0.245750544194,18
AA Bilakhia,0.245335449070,18
PR Shah,0.245219747647,18
V Shankar,0.242539797427,18
SW Billings,0.241044533263,18
AB Agarkar,0.240641478657,18
S Anirudha,0.239676221818,18
MF Maharoof,0.239368145625,18
RT Ponting,0.238781469376,18
Niraj Patel,0.237066242388,18
SN Khan,0.235984404178,18
RJ Quiney,0.234912802029,18
IR Jaggi,0.234730674156,18
BB Samantray,0.234379548227,18
DW Steyn,0.233905742361,18
R Dhawan,0.233373154411,18
CM Gautam,0.232459949116,18
P Dogra,0.232247055743,18
TM Head,0.231938660258,18
DL Vettori,0.231669642135,18
Shubman Gill,0.231620237027,18
AB Barath,0.231362662593,18
SM Pollock,0.231032060789,18
Kamran Akmal,0.230917224596,18
B Kumar,0.230269353071,18
YV Takawale,0.230029560012,18
K Rabada,0.229739101941,18
MJ Clarke,0.229567439198,18
DJ Harris,0.228477443300,18
JJ Roy,0.227909985115,18
MG Johnson,0.227687995728,18
AS Yadav,0.227425806613,18
Misbah-ul-Haq,0.227346625452,18
AC Voges,0.227109836422,18
PP Shaw,0.226485197581,18
Anirudh Singh,0.225786975391,18
RJ Harris,0.225382533057,18
N Saini,0.225340969027,18
AN Ahmed,0.224509125783,18
MM Sharma,0.222807927525,18
A Ashish Reddy,0.222111064294,18
AD Hales,0.221380143634,18
Bipul Sharma,0.220835889396,18
UT Yadav,0.220760402312,18
C de Grandhomme,0.220221964884,18
DH Yagnik,0.220212592966,18
CA Ingram,0.220122474688,18
MJ Guptill,0.219965642729,18
WD Parnell,0.219856687857,18
Washington Sundar,0.219662540352,18
AB McDonald,0.219581283578,18
SL Malinga,0.219243441171,18
MA Starc,0.218811562263,18
M Klinger,0.218588661876,18
Ankit Sharma,0.218367779776,18
SD Chitnis,0.217870833748,18
DS Kulkarni,0.216086125995,18
DP Nannes,0.215962917720,18
PJ Sangwan,0.215962917720,18
DJ Thornely,0.215707393375,18
R Tewatia,0.215535674112,18
Mohammad Hafeez,0.215363335730,18
PV Tambe,0.215198954984,18
WPUJC Vaas,0.215105318780,18
R Rampaul,0.214371236115,18
AC Blizzard,0.213799930282,18
CJ Ferguson,0.213440290535,18
GR Napier,0.213289507534,18
S Vidyut,0.213214014780,18
UT Khawaja,0.212574736436,18
AP Majumdar,0.212133220803,18
KB Arun Karthik,0.211733749376,18
CR Brathwaite,0.211600854122,18
R Sharma,0.211156346511,18
Yashpal Singh,0.210818935246,18
MS Wade,0.210762637896,18
M Morkel,0.210207877744,18
NS Naik,0.210193621638,18
DR Martyn,0.210128927924,18
Sachin Baby,0.209985348272,18
TR Birt,0.209800076042,18
RE Levi,0.209645729453,18
D Wiese,0.209611711993,18
S Aravind,0.209604714285,18
Swapnil Singh,0.209518419991,18
S Nadeem,0.209510705666,18
A Flintoff,0.209464927258,18
JDS Neesham,0.209067901110,18
Kuldeep Yadav,0.208947306723,18
J Suchith,0.208895426320,18
TK Curran,0.208660193673,18
KW Richardson,0.208646322531,18
RK Singh,0.208637744708,18
A Mukund,0.208345898305,18
HV Patel,0.208263623961,18
KK Cooper,0.208203682072,18
Z Khan,0.208172425881,18
LJ Wright,0.208125980978,18
Iqbal Abdulla,0.208009388895,18
M Kartik,0.207887731180,18
S Sriram,0.207446296565,18
Anureet Singh,0.207382574770,18
B Lee,0.207301545895,18
S Gopal,0.207199640471,18
RR Rossouw,0.207111960829,18
S Sreesanth,0.206882505149,18
Shahid Afridi,0.206839161016,18
DL Chahar,0.206821663995,18
RR Powar,0.206812794568,18
BR Dunk,0.206467348049,18
L Ronchi,0.206059670960,18
TG Southee,0.205944999782,18
BCJ Cutting,0.205679343052,18
CK Kapugedera,0.205679343052,18
Harpreet Singh,0.205679343052,18
M Ntini,0.205679343052,18
S Chanderpaul,0.205679343052,18
DJ Jacobs,0.205320262169,18
TD Paine,0.205201734567,18
MS Gony,0.205116127603,18
Y Gnaneswara Rao,0.205081494995,18
CR Woakes,0.204938392196,18
JD Unadkat,0.204888128402,18
SB Jakati,0.204874076082,18
AG Paunikar,0.204870899160,18
C Madan,0.204579206482,18
VR Aaron,0.204341745354,18
Mohammed Shami,0.204164076804,18
A Kumble,0.204048886919,18
A Nehra,0.204048886919,18
CJ McKay,0.204048886919,18
DS Lehmann,0.204048886919,18
Pankaj Singh,0.204048886919,18
RV Gomez,0.203997406987,18
JO Holder,0.203921413315,18
X Thalaivan Sargunam,0.203921413315,18
AA Noffke,0.203702221552,18
S Narwal,0.203686083287,18
DT Patil,0.203661402075,18
SB Joshi,0.203661402075,18
D Salunkhe,0.203634066492,18
A Mithun,0.203606143642,18
RR Sarwan,0.203567215247,18
Abhishek Sharma,0.203432422627,18
MM Patel,0.203387676857,18
SK Trivedi,0.203353434099,18
AF Milne,0.203180992051,18
NM Coulter-Nile,0.203023732773,18
Imran Tahir,0.202788242475,18
B Sumanth,0.202601576355,18
PJ Cummins,0.202593576371,18
DAJ Bracewell,0.202355493363,18
S Rana,0.202355493363,18
SB Bangar,0.202311512069,18
A Zampa,0.202266257277,18
MJ McClenaghan,0.202147556170,18
MK Lomror,0.202147556170,18
M Rawat,0.202092394830,18
S Badree,0.202023586467,18
T Henderson,0.202010784041,18
Shoaib Malik,0.201942355330,18
ER Dwivedi,0.201860774277,18
JM Kemp,0.201792313747,18
J Arunkumar,0.201790990278,18
AJ Tye,0.201635272470,18
J Syed Mohammad,0.201635272470,18
PP Ojha,0.201635272470,18
B Akhil,0.201600387177,18
RP Singh,0.201600387177,18
Joginder Sharma,0.201556431206,18
AB Dinda,0.201486399225,18
B Laughlin,0.201486399225,18
